Date,TVL_Compoundv2ethereum,TVL_Compoundv3ethereum,TVL_Compoundv3arbitrum,TVL_Aavev2ethereum,TVL_Aavev3ethereum,TVL_Aavev3arbitrum,Borrowed_Compoundv2ethereum,Borrowed_Compoundv3ethereum,Borrowed_Compoundv3arbitrum,Borrowed_Aavev2ethereum,Borrowed_Aavev3ethereum,Borrowed_Aavev3arbitrum,Deposit_Compoundv2ethereum,Deposit_Compoundv3ethereum,Deposit_Compoundv3arbitrum,Deposit_Aavev2ethereum,Deposit_Aavev3ethereum,Deposit_Aavev3arbitrum,Liquidate_Compoundv2ethereum,Liquidate_Compoundv3ethereum,Liquidate_Compoundv3arbitrum,Liquidate_Aavev2ethereum,Liquidate_Aavev3ethereum,Liquidate_Aavev3arbitrum,Totalrevenue_Compoundv2ethereum,Totalrevenue_Compoundv3ethereum,Totalrevenue_Compoundv3arbitrum,Totalrevenue_Aavev2ethereum,Totalrevenue_Aavev3ethereum,Totalrevenue_Aavev3arbitrum,Repay_Compoundv2ethereum,Repay_Compoundv3ethereum,Repay_Compoundv3arbitrum,Repay_Aavev2ethereum,Repay_Aavev3ethereum,Repay_Aavev3arbitrum,Transfer_Compoundv2ethereum,Transfer_Compoundv3ethereum,Transfer_Compoundv3arbitrum,Transfer_Aavev2ethereum,Transfer_Aavev3ethereum,Transfer_Aavev3arbitrum,Withdraw_Compoundv2ethereum,Withdraw_Compoundv3ethereum,Withdraw_Compoundv3arbitrum,Withdraw_Aavev2ethereum,Withdraw_Aavev3ethereum,Withdraw_Aavev3arbitrum,Flashloan_Compoundv2ethereum,Flashloan_Compoundv3ethereum,Flashloan_Compoundv3arbitrum,Flashloan_Aavev2Ethereum,Flashloan_Aavev3ethereum,Flashloan_Aavev3arbitrum,MC_Compoundv2ethereum,MC_Compoundv3ethereum,MC_Compoundv3arbitrum,MC_Aavev2ethereum,MC_Aavev3ethereum,MC_Aavev3arbitrum,TV_Compoundv2ethereum,TV_Compoundv3ethereum,TV_Compoundv3arbitrum,TV_Aavev2ethereum,TV_Aavev3ethereum,TV_Aavev3arbitrum,FGI_Compoundv2ethereum,FGI_Compoundv3ethereum,FGI_Compoundv3arbitrum,FGI_Aavev2ethereum,FGI_Aavev3ethereum,FGI_Aavev3arbitrum,VIX_Compoundv2ethereum,VIX_Compoundv3ethereum,VIX_Compoundv3arbitrum,VIX_Aavev2ethereum,VIX_Aavev3ethereum,VIX_Aavev3arbitrum,ETH_Compoundv2ethereum,ETH_Compoundv3ethereum,ETH_Compoundv3arbitrum,ETH_Aavev2ethereum,ETH_Aavev3ethereum,ETH_Aavev3arbitrum,BTC_Compoundv2ethereum,BTC_Compoundv3ethereum,BTC_Compoundv3arbitrum,BTC_Aavev2ethereum,BTC_Aavev3ethereum,BTC_Aavev3arbitrum,USDT_Compoundv2ethereum,USDT_Compoundv3ethereum,USDT_Compoundv3arbitrum,USDT_Aavev2ethereum,USDT_Aavev3ethereum,USDT_Aavev3arbitrum,USDC_Compoundv2ethereum,USDC_Compoundv3ethereum,USDC_Compoundv3arbitrum,USDC_Aavev2ethereum,USDC_Aavev3ethereum,USDC_Aavev3arbitrum,SPX_Compoundv2ethereum,SPX_Compoundv3ethereum,SPX_Compoundv3arbitrum,SPX_Aavev2ethereum,SPX_Aavev3ethereum,SPX_Aavev3arbitrum,FEE_Compoundv2ethereum,FEE_Compoundv3ethereum,FEE_Compoundv3arbitrum,FEE_Aavev2ethereum,FEE_Aavev3ethereum,FEE_Aavev3arbitrum,Wethborrowapr_Compoundv2ethereum,Wethborrowapr_Compoundv3ethereum,Wethborrowapr_Compoundv3arbitrum,Wethborrowapr_Aavev2ethereum,Wethborrowapr_Aavev3ethereum,Wethborrowapr_Aavev3arbitrum,Wethsupplyapr_Compoundv2ethereum,Wethsupplyapr_Compoundv3ethereum,Wethsupplyapr_Compoundv3arbitrum,Wethsupplyapr_Aavev2ethereum,Wethsupplyapr_Aavev3ethereum,Wethsupplyapr_Aavev3arbitrum,Wbtcborrowapr_Compoundv2ethereum,Wbtcborrowapr_Compoundv3ethereum,Wbtcborrowapr_Compoundv3arbitrum,Wbtcborrowapr_Aavev2ethereum,Wbtcborrowapr_Aavev3ethereum,Wbtcborrowapr_Aavev3arbitrum,Wbtcsupplyapr_Compoundv2ethereum,Wbtcsupplyapr_Compoundv3ethereum,Wbtcsupplyapr_Compoundv3arbitrum,Wbtcsupplyapr_Aavev2ethereum,Wbtcsupplyapr_Aavev3ethereum,Wbtcsupplyapr_Aavev3arbitrum,Usdtborrowapr_Compoundv2ethereum,Usdtborrowapr_Compoundv3ethereum,Usdtborrowapr_Compoundv3arbitrum,Usdtborrowapr_Aavev2ethereum,Usdtborrowapr_Aavev3ethereum,Usdtborrowapr_Aavev3arbitrum,Usdtsupplyapr_Compoundv2ethereum,Usdtsupplyapr_Compoundv3ethereum,Usdtsupplyapr_Compoundv3arbitrum,Usdtsupplyapr_Aavev2ethereum,Usdtsupplyapr_Aavev3ethereum,Usdtsupplyapr_Aavev3arbitrum,Usdcborrowapr_Compoundv2ethereum,Usdcborrowapr_Compoundv3ethereum,Usdcborrowapr_Compoundv3arbitrum,Usdcborrowapr_Aavev2ethereum,Usdcborrowapr_Aavev3ethereum,Usdcborrowapr_Aavev3arbitrum,Usdcsupplyapr_Compoundv2ethereum,Usdcsupplyapr_Compoundv3ethereum,Usdcsupplyapr_Compoundv3arbitrum,Usdcsupplyapr_Aavev2ethereum,Usdcsupplyapr_Aavev3ethereum,Usdcsupplyapr_Aavev3arbitrum,LTV_Compoundv2ethereum,LTV_Compoundv3ethereum,LTV_Compoundv3arbitrum,LTV_aavev2ethereum,LTV_aavev3ethereum,LTV_aavev3arbitrum,liquidationthreshold_Compoundv2ethereum,liquidationthreshold_Compoundv3ethereum,liquidationthreshold_Compoundv3arbitrum,liquidationthreshold_Aavev2ethereum,liquidationthreshold_Aavev3ethereum,liquidationthreshold_Aavev3arbitrum,liquidationpenalty_Compoundv2ethereum,liquidationpenalty_Compoundv3ethereum,liquidationpenalty_Compoundv3arbitrum,liquidationpenalty_Aavev2ethereum,liquidationpenalty_Aavev3ethereum,liquidationpenalty_Aavev3arbitrum,Flashloans_Compoundv2ethereum,Flashloans_Compoundv3ethereum,Flashloans_Compoundv3arbitrum,Flashloans_aavev2ethereum,Flashloans_aavev3ethereum,Flashloans_aavev3arbitrum,Liquidity_Compoundv2ethereum,Liquidity_Compoundv3ethereum,Liquidity_Compoundv3arbitrum,Liquidity_Aavev2ethereum,Liquidity_Aavev3ethereum,Liquidity_Aavev3arbitrum
06/04/2023,2054004456,650198736.8,,5752474903,1213387298,233690746.9,24032466.65,4264081.795,,37833830.63,4003548.968,7728334.669,40756470.18,6165812.517,,265438434.2,27371938.11,12142451.19,0,0,,471.78,0,938.4586893,47165.68218,18205.71092,,132069.9958,38843.11542,6117.532818,9581047.558,1222322.871,,8105.703106,4043479.114,6237562.57,0,0,,4115692.309,9894692.743,6652595.405,38466772.88,1716023.028,,236631687,24976483.3,22020567.81,,,256145.0707,244607.6266,29796.0943,,8.29E+11,8.29E+11,8.29E+11,8.29E+11,8.29E+11,8.29E+11,34230964404,34230964404,34230964404,34230964404,34230964404,34230964404,63,63,63,63,63,63,18.4,18.4,18.4,18.4,18.4,18.4,0.021152589,0.021152589,0.021152589,0.021152589,0.021152589,0.021152589,0.00077591,0.00077591,0.00077591,0.00077591,0.00077591,0.00077591,-0.000923893,-0.000923893,-0.000923893,-0.000923893,-0.000923893,-0.000923893,-0.000774522,-0.000774522,-0.000774522,-0.000774522,-0.000774522,-0.000774522,0.005850906,0.005850906,0.005850906,0.005850906,0.005850906,0.005850906,33043798323,33043798323,100092553,33043798323,33043798323,100092553,2.1687961,3.5842,,3.523068598,4.147473577,1.866834305,0.0532943,1.4213,,1.59077512,2.33599031,0.201636212,0.022118508,,,1.464231936,2.879360265,1.24831418,0.000166607,,,0.139484058,0.426379656,0.080140541,3.2524334,,,2.861700576,3.316080267,2.630438278,1.9569897,,,1.559776087,2.226768639,2.605878585,2.7511188,3.8138,,2.96570604,2.862794307,1.116719795,1.4002011,2.1485,,1.843132539,1.659607227,0.274710837,0.825,0.825,,0.825,0.8,0.8,0.825,0.9,,0.86,0.825,0.825,0.05,0.05,,10500,10500,10500,0,0,0,2.24E+24,7.37E+21,3.88E+20,545882749.6,248453500.3,,7.68E+25,5.98E+23,4.87E+22
07/04/2023,2051705424,656054138.7,,5728167274,1236652833,235567072.6,12367994.52,4867087.731,,8896902.8,5739325.143,7237078.348,48731591.3,10686707.11,,35885806.25,37712857.85,12987606.93,0,0,,0,0,65.74342877,47874.94262,16978.63989,,125240.9871,39156.51686,6462.507091,2446951.621,1417172.92,,10669.88097,6279060.115,8631702.629,0,0,,21178846.04,526167.7217,6372238.973,18158580.94,2799290.618,,47298606.33,10584253.01,11758740.51,,,451130.1148,180453.8942,66358.1021,,8.29E+11,8.29E+11,8.29E+11,8.29E+11,8.29E+11,8.29E+11,24900971229,24900971229,24900971229,24900971229,24900971229,24900971229,64,64,64,64,64,64,18.4,18.4,18.4,18.4,18.4,18.4,-0.020664737,-0.020664737,-0.020664737,-0.020664737,-0.020664737,-0.020664737,-0.00548424,-0.00548424,-0.00548424,-0.00548424,-0.00548424,-0.00548424,0.000356793,0.000356793,0.000356793,0.000356793,0.000356793,0.000356793,0.000293706,0.000293706,0.000293706,0.000293706,0.000293706,0.000293706,-0.004057826,-0.004057826,-0.004057826,-0.004057826,-0.004057826,-0.004057826,27937185695,27937185695,100067088,27937185695,27937185695,100067088,2.1687011,3.649,,3.470507228,4.16571206,1.817183182,0.0543357,1.4568,,1.534403962,2.359858563,0.191053237,0.022117597,,,1.464596756,2.580002706,1.238512783,0.000166529,,,0.139553405,0.342329861,0.078887001,3.2670032,,,2.913017795,3.699497498,2.624695099,1.9745623,,,1.613026954,2.771472051,2.598585491,2.7033616,3.8564,,2.994196678,3.0887241,1.114109099,1.3520103,2.188,,1.876838323,1.931893854,0.273561661,0.825,0.825,,0.825,0.8,0.8,0.825,0.9,,0.86,0.825,0.825,0.05,0.05,,10500,10500,10500,0,0,0,2.24E+24,7.38E+21,3.88E+20,546065306.1,225306473.9,,7.68E+25,6.07E+23,4.87E+22
08/04/2023,2058600422,655875426.6,,5734608630,1174014303,232085655.1,795716.5449,2050428.577,,31552761.25,4076540.498,4286490.45,1570887.659,4245122.401,,258514776.4,15917270.39,17124119.68,0,0,,0,0,92.70027062,50999.30578,18762.67622,,138538.2322,38535.3921,6829.063217,1329097.83,1598758.749,,0,33809762.5,6430679.657,0,27.98109395,,14481711.33,515249.0592,5004611.972,2324395.076,4439833.595,,237232596.1,73133658.75,14191876.43,,,346104.3497,136458.1915,22064.01141,,8.32E+11,8.32E+11,8.32E+11,8.32E+11,8.32E+11,8.32E+11,20692302389,20692302389,20692302389,20692302389,20692302389,20692302389,61,61,61,61,61,61,18.4,18.4,18.4,18.4,18.4,18.4,-0.002989722,-0.002989722,-0.002989722,-0.002989722,-0.002989722,-0.002989722,-0.003878164,-0.003878164,-0.003878164,-0.003878164,-0.003878164,-0.003878164,0.000484006,0.000484006,0.000484006,0.000484006,0.000484006,0.000484006,0.000529255,0.000529255,0.000529255,0.000529255,0.000529255,0.000529255,-0.012093463,-0.012093463,-0.012093463,-0.012093463,-0.012093463,-0.012093463,25168323209,25168323209,100035688,25168323209,25168323209,100035688,2.1687852,3.6769,,3.441364501,4.12934012,1.808723618,0.0543983,1.4721,,1.503572812,2.312377527,0.189278551,0.022117733,,,1.494808947,2.166154741,1.238452233,0.00016654,,,0.145365668,0.241314499,0.078879288,3.2485028,,,2.908110135,3.704295409,2.54901167,1.9522625,,,1.607792454,2.778665406,2.539681078,2.5181128,3.851,,3.069334107,3.126300386,1.120940801,1.173065,2.1831,,1.969920794,1.979185206,0.276746329,0.825,0.825,,0.825,0.8,0.8,0.825,0.9,,0.86,0.825,0.825,0.05,0.05,,10500,10500,10500,0,0,0,2.24E+24,7.38E+21,3.88E+20,540880287.6,223517331.8,,7.68E+25,6.10E+23,4.88E+22
09/04/2023,2044781018,657588200.6,,5780967463,1203688855,233719753.6,2495164.061,756683.6702,,32669605.85,23809990.39,7231338.931,5873525.86,4567338.222,,452696816.7,29365296.56,15932929.65,0,0,,13814.49,2.928618895,2121.78808,51225.4489,18279.30727,,133045.965,35428.7582,8202.940347,2001178.509,46096.27593,,22619.69204,4079886.293,15525564.1,0,1.839953137,,969715.9845,2752601.391,10106960.76,6303326.959,1815534.053,,417714409.5,6334182.61,30854259.38,,,343788.9322,1310338.583,23124.19092,,8.39E+11,8.39E+11,8.39E+11,8.39E+11,8.39E+11,8.39E+11,29720375854,29720375854,29720375854,29720375854,29720375854,29720375854,61,61,61,61,61,61,18.4,18.4,18.4,18.4,18.4,18.4,-0.008396014,-0.008396014,-0.008396014,-0.008396014,-0.008396014,-0.008396014,0.001205288,0.001205288,0.001205288,0.001205288,0.001205288,0.001205288,-0.0000844,-0.0000844,-0.0000844,-0.0000844,-0.0000844,-0.0000844,-0.000375462,-0.000375462,-0.000375462,-0.000375462,-0.000375462,-0.000375462,0.017310619,0.017310619,0.017310619,0.017310619,0.017310619,0.017310619,24095099019,24095099019,100474513,24095099019,24095099019,100474513,2.1633398,3.7199,,3.480565996,3.854368889,1.803345171,0.055281,1.4958,,1.545113404,1.968741483,0.188154542,0.022183395,,,1.480393947,1.237251533,1.238518866,0.000172214,,,0.142577342,0.078726413,0.078887776,3.2603542,,,3.06464873,3.361101656,2.517031155,1.9665332,,,1.774940023,2.287643379,2.494978819,2.4398131,3.8298,,3.084030361,2.84481119,1.129380568,1.1012473,2.1634,,1.988281521,1.638822518,0.280549155,0.825,0.825,,0.825,0.8,0.8,0.825,0.9,,0.86,0.825,0.825,0.05,0.05,,10500,10500,10500,0,0,0,2.24E+24,7.38E+21,3.88E+20,547285173.1,210320291.4,,7.69E+25,6.13E+23,4.88E+22
10/04/2023,2007717401,679270092.8,,5897992368,1222778010,228362081.9,2925894.818,6373061.46,,34893524.39,11188980.64,7262396.928,54687046.24,18093915.88,,197616071.4,37245475.85,14726486.81,1613.4,0,,33104.86,0,531627.6189,53440.67546,17688.53665,,136629.407,37709.8771,8837.435309,5515286.658,1327070.727,,375693.3799,6354039.407,9660010.264,0,0,,177030516.9,5957456.651,9742150.905,98761723.56,8343888.164,,204679737.3,45080435.93,22347425.38,,,563866.6235,313649.0217,2368.742475,,8.40E+11,8.40E+11,8.40E+11,8.40E+11,8.40E+11,8.40E+11,32430997977,32430997977,32430997977,32430997977,32430997977,32430997977,62,62,62,62,62,62,18.969999,18.969999,18.969999,18.969999,18.969999,18.969999,0.004791029,0.004791029,0.004791029,0.004791029,0.004791029,0.004791029,0.013605084,0.013605084,0.013605084,0.013605084,0.013605084,0.013605084,0.000336888,0.000336888,0.000336888,0.000336888,0.000336888,0.000336888,0.0000927,0.0000927,0.0000927,0.0000927,0.0000927,0.0000927,-0.002543968,-0.002543968,-0.002543968,-0.002543968,-0.002543968,-0.002543968,28423542045,28423542045,100433970,28423542045,28423542045,100433970,2.2425683,3.7771,,3.500425652,4.017674879,1.801214362,0.0548268,1.5272,,1.567267886,2.169564436,0.187710162,0.022179645,,,1.467951304,1.237206596,1.238816141,0.000171889,,,0.140192159,0.078720694,0.078925651,3.2457037,,,3.274415852,3.331579129,2.527426813,1.9488996,,,2.012360666,2.247632447,2.50802319,2.3108312,3.8008,,3.067687356,3.002528418,1.132122476,0.9878891,2.1365,,1.967338605,1.825573323,0.281787067,0.825,0.825,,0.825,0.8,0.8,0.825,0.9,,0.86,0.825,0.825,0.05,0.05,,10500,10500,10500,0,0,0,2.24E+24,7.38E+21,3.88E+20,557475303.4,215268471.7,,7.69E+25,6.18E+23,4.88E+22
11/04/2023,1983480440,684006826.4,,5916503142,1220072537,229955327.1,6887174.489,4918071.083,,83546004.05,11318231.31,5569129.028,17662068.72,10636950.01,,327587931.5,14509333.35,6628538.959,5855.3,0,,377800.85,0,6.16713398,51789.48539,19876.58263,,137351.8005,40031.54798,4881.770627,2278191.972,5178185.739,,1278770.441,5532858.135,2960172.434,0,0,,7189105.45,6290805.627,1408128.048,59491625.82,10607461.92,,310818924.3,13729925.89,8395574.569,,,1413273.051,448708.1033,5.145721,,8.55E+11,8.55E+11,8.55E+11,8.55E+11,8.55E+11,8.55E+11,44058502639,44058502639,44058502639,44058502639,44058502639,44058502639,68,68,68,68,68,68,19.1,19.1,19.1,19.1,19.1,19.1,0.026497055,0.026497055,0.026497055,0.026497055,0.026497055,0.026497055,0.045060369,0.045060369,0.045060369,0.045060369,0.045060369,0.045060369,-0.000191948,-0.000191948,-0.000191948,-0.000191948,-0.000191948,-0.000191948,0.00000378,0.00000378,0.00000378,0.00000378,0.00000378,0.00000378,-0.002543968,-0.002543968,-0.002543968,-0.002543968,-0.002543968,-0.002543968,33681093302,33681093302,100116580,33681093302,33681093302,100116580,2.2416702,3.5048,,3.50429937,4.076167064,1.800255647,0.0548152,1.3777,,1.571018216,2.24381584,0.187510394,0.022318964,,,1.452373003,1.460946646,1.239442132,0.000184024,,,0.137236558,0.109767348,0.079005435,3.3390825,,,3.159569822,3.43207874,2.540942642,2.0626523,,,1.881976454,2.385280807,2.519353513,2.3118698,3.8576,,2.879889673,2.99579607,1.132274092,0.9887772,2.1892,,1.738802958,1.817395804,0.281857486,0.825,0.825,,0.825,0.8,0.8,0.825,0.9,,0.86,0.825,0.825,0.05,0.05,,10500,10500,10500,0,0,0,2.24E+24,7.38E+21,3.88E+20,551704268.2,213835033.1,,7.70E+25,6.22E+23,4.88E+22
12/04/2023,1991854977,681603808.7,,5911840255,1248218255,233220117.4,3933885.718,2923573.724,,101716241.1,7706829.556,3573999.748,25113149.23,3812267.137,,561397769.9,31557583.86,6679320.199,506,0,,10515.39,0,266.8864324,56297.51726,18538.36608,,140364.7836,40729.02227,5130.993267,3238672.174,5562217.512,,230167.0505,1738824.645,4273346.653,0,0,,13085386.27,5558663.103,4881470.476,50045605.5,7940300.795,,595424457.1,11799618.64,11647024.88,,,1205453.201,442674.9509,3473.249258,,8.51E+11,8.51E+11,8.51E+11,8.51E+11,8.51E+11,8.51E+11,33397578003,33397578003,33397578003,33397578003,33397578003,33397578003,65,65,65,65,65,65,19.09,19.09,19.09,19.09,19.09,19.09,-0.008910891,-0.008910891,-0.008910891,-0.008910891,-0.008910891,-0.008910891,0.020126612,0.020126612,0.020126612,0.020126612,0.020126612,0.020126612,-0.000112833,-0.000112833,-0.000112833,-0.000112833,-0.000112833,-0.000112833,0.000036,0.000036,0.000036,0.000036,0.000036,0.000036,-0.002543968,-0.002543968,-0.002543968,-0.002543968,-0.002543968,-0.002543968,26818315709,26818315709,103442607,26818315709,26818315709,103442607,2.2814676,3.5652,,3.512295985,4.124826959,1.796792247,0.0548255,1.4108,,1.579593963,2.306518929,0.186789609,0.022269511,,,1.42639968,1.547482917,1.231314555,0.000179701,,,0.132375828,0.123156174,0.077972685,3.8007779,,,3.172047762,3.508725957,2.555425163,2.6724938,,,1.878412855,2.493009463,2.530711595,2.3278055,3.7983,,2.94220119,2.903463315,1.132440214,1.0024555,2.1341,,1.812434466,1.707095092,0.281974915,0.825,0.825,,0.825,0.8,0.8,0.825,0.9,,0.86,0.825,0.825,0.05,0.05,,10500,10500,10500,0,0,0,2.24E+24,7.58E+21,3.88E+20,558897623.7,220616624.1,,7.70E+25,6.27E+23,4.88E+22
13/04/2023,2024088465,741331291.6,,6027044662,1253975742,221691848.7,4207757.551,28851859.89,,134584717.3,15794540.22,3811003.755,7630775.664,48466743.4,,503094133.6,42350422.53,7904323.015,12895,0,,664884.94,1288.576694,0,53569.59801,20953.76463,,156636.4865,43270.15832,7174.122221,9179917.703,1918169.391,,1006.33729,21716227.04,7087057.539,0,0,,210997737.1,38349250.4,2704649.728,33120273.64,6649574.75,,589223058,82435117.86,15728376.01,,,6673323.692,1680205.212,29587.48708,,8.59E+11,8.59E+11,8.59E+11,8.59E+11,8.59E+11,8.59E+11,41166773129,41166773129,41166773129,41166773129,41166773129,41166773129,61,61,61,61,61,61,17.799999,17.799999,17.799999,17.799999,17.799999,17.799999,0.014310741,0.014310741,0.014310741,0.014310741,0.014310741,0.014310741,-0.011860755,-0.011860755,-0.011860755,-0.011860755,-0.011860755,-0.011860755,-0.000258848,-0.000258848,-0.000258848,-0.000258848,-0.000258848,-0.000258848,-0.000683365,-0.000683365,-0.000683365,-0.000683365,-0.000683365,-0.000683365,-0.002543968,-0.002543968,-0.002543968,-0.002543968,-0.002543968,-0.002543968,35563190355,35563190355,100405578,35563190355,35563190355,100405578,2.2660614,3.8317,,3.448913911,4.12974814,1.790020502,0.0541642,1.5571,,1.511930843,2.312907542,0.185384318,0.022199055,,,1.485542632,1.541568919,1.231174511,0.000173571,,,0.143568446,0.122216643,0.077954949,3.9974361,,,3.251375751,3.549467604,2.505959822,2.9562067,,,1.969934619,2.551240855,2.492338134,2.5628548,4.0838,,3.162458449,2.919343261,1.131484122,1.2151216,2.3992,,2.087149959,1.725819428,0.281542109,0.825,0.825,,0.825,0.8,0.8,0.825,0.9,,0.86,0.825,0.825,0.05,0.05,,10500,10500,10500,0,0,0,2.24E+24,7.58E+21,3.88E+20,582559855.2,220194846.9,,7.70E+25,6.34E+23,4.89E+22
14/04/2023,2009777572,780453781.9,,6252234870,1312292134,217440635.6,1577537.43,22535990.69,,97080766.52,19878863.76,3079483.842,10417098.99,26915184.31,,234688784.4,52041342.35,9259370.526,2331.8,0,,1126914.29,1526.200705,4128.460708,61758.97702,24595.06232,,184666.0497,42543.02022,5473.126962,6027104.469,5147434.196,,205317.8535,25045099.96,4517665.82,0,3053038.617,,52343946.16,13812413.99,2930682.523,10132589.25,4923547.974,,185445476.4,40838521.1,11276807.17,,,9416111.811,200729.9225,0,,8.59E+11,8.59E+11,8.59E+11,8.59E+11,8.59E+11,8.59E+11,22392835255,22392835255,22392835255,22392835255,22392835255,22392835255,68,68,68,68,68,68,17.07,17.07,17.07,17.07,17.07,17.07,0.0470782,0.0470782,0.0470782,0.0470782,0.0470782,0.0470782,0.016611078,0.016611078,0.016611078,0.016611078,0.016611078,0.016611078,0.000970237,0.000970237,0.000970237,0.000970237,0.000970237,0.000970237,0.00152274,0.00152274,0.00152274,0.00152274,0.00152274,0.00152274,-0.004008544,-0.004008544,-0.004008544,-0.004008544,-0.004008544,-0.004008544,33953044053,33953044053,119980214,33953044053,33953044053,119980214,2.2474147,3.8512,,3.44204119,4.14269646,1.776338421,0.0640446,1.5678,,1.504693438,2.329758289,0.182561167,0.0221439,,,1.529690653,1.569907516,1.596026481,0.000168798,,,0.15222205,0.126751351,0.131004027,4.668627,,,3.529731475,3.691501999,2.505940328,3.4812744,,,2.308834575,2.759505369,2.492325638,2.8425678,4.4377,,3.307797136,3.042924596,1.124795043,1.4948355,2.8203,,2.279497073,1.875026495,0.278401204,0.825,0.825,,0.825,0.8,0.8,0.825,0.9,,0.86,0.825,0.825,0.05,0.05,,10500,10500,10500,0,0,0,2.24E+24,7.64E+21,3.88E+20,610182235.9,213461908.5,,7.71E+25,6.60E+23,4.89E+22
15/04/2023,2027609197,789932778.3,,6222493182,1317274565,215164016.1,780904.2404,4264727.41,,30527102.57,7759021.897,5094457.811,7236605.443,17628876.67,,76866301.15,28995763.94,10245629.3,0,0,,0,0,251516.3058,57080.2421,27645.78208,,152862.8786,41547.67695,6802.292278,370705.0875,364784.7536,,121799.1472,14177818.97,5630562.63,0,119.9906265,,7365009.037,4850394.964,3442539.218,17738943.7,6659311.1,,54753655.11,17590593.3,10983809.59,,,4162717.135,149584.5441,0,,8.71E+11,8.71E+11,8.71E+11,8.71E+11,8.71E+11,8.71E+11,28763410204,28763410204,28763410204,28763410204,28763410204,28763410204,68,68,68,68,68,68,17.07,17.07,17.07,17.07,17.07,17.07,0.043819767,0.043819767,0.043819767,0.043819767,0.043819767,0.043819767,0.0020824,0.0020824,0.0020824,0.0020824,0.0020824,0.0020824,-0.000649729,-0.000649729,-0.000649729,-0.000649729,-0.000649729,-0.000649729,-0.000719585,-0.000719585,-0.000719585,-0.000719585,-0.000719585,-0.000719585,0.007510674,0.007510674,0.007510674,0.007510674,0.007510674,0.007510674,27096530499,27096530499,106543282,27096530499,27096530499,106543282,2.2567321,3.85,,3.359358148,3.968451624,1.782367045,0.0639295,1.5671,,1.418704431,2.108028035,0.183802439,0.022005432,,,1.455549421,0.858725324,1.596967767,0.000156908,,,0.137838287,0.037923901,0.131158597,3.9204352,,,3.563048276,3.626788823,2.50594387,2.8434152,,,2.347464508,2.663603426,2.492342096,2.8216982,4.299,,3.218354067,3.161203466,1.124331755,1.4729664,2.5991,,2.160334799,2.02362449,0.278190477,0.825,0.825,,0.825,0.8,0.8,0.825,0.9,,0.86,0.825,0.825,0.05,0.05,,10500,10500,10500,0,0,0,2.24E+24,7.66E+21,3.88E+20,606033085.7,214324061.4,,7.72E+25,6.82E+23,4.89E+22
16/04/2023,1981295412,799175331.9,,6240338191,1314889170,211320905.7,3958818.078,4021434.412,,10153555.87,12324841.44,3592525.252,11433913.08,6605341.099,,49323479.57,51751658.2,7814566.155,0,0,,2247.57,0,363.2510967,58994.04375,26596.8495,,154325.7916,39342.26158,5456.01542,879399.4683,744378.5013,,1233018.714,13508264.34,3806318.707,0,0,,81076633.86,13024342.09,4656185.552,2713195.208,2314410.181,,114936056,69119867.08,8808897.571,,,6738357.987,448084.446,0,,8.84E+11,8.84E+11,8.84E+11,8.84E+11,8.84E+11,8.84E+11,63546145175,63546145175,63546145175,63546145175,63546145175,63546145175,68,68,68,68,68,68,17.07,17.07,17.07,17.07,17.07,17.07,-0.004661398,-0.004661398,-0.004661398,-0.004661398,-0.004661398,-0.004661398,-0.005141352,-0.005141352,-0.005141352,-0.005141352,-0.005141352,-0.005141352,-0.000415233,-0.000415233,-0.000415233,-0.000415233,-0.000415233,-0.000415233,-0.001170201,-0.001170201,-0.001170201,-0.001170201,-0.001170201,-0.001170201,-0.011713902,-0.011713902,-0.011713902,-0.011713902,-0.011713902,-0.011713902,30469108368,30469108368,100308516,30469108368,30469108368,100308516,2.2555518,3.8532,,3.395722447,3.914300857,1.780152997,0.0690998,1.5689,,1.456148614,2.041333219,0.183346086,0.022016999,,,1.520810949,0.962674754,1.597738332,0.000157896,,,0.150461708,0.047661052,0.1312852,3.8939086,,,3.526936404,3.446803073,2.505974577,2.805067,,,2.301828942,2.405791414,2.492387948,2.8840577,4.775,,3.065749143,3.268632285,1.048819544,1.5387909,3.3601,,1.966154919,2.163501296,0.245348957,0.825,0.825,,0.825,0.8,0.8,0.825,0.9,,0.86,0.825,0.825,0.05,0.05,,10500,10500,10500,0,0,0,2.24E+24,7.67E+21,3.98E+20,612872728.9,199781367,,7.72E+25,6.91E+23,4.89E+22
